event,file_size,storage_mode,max_erasures,time
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0036530494689941406
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.010390281677246094
finished,1000000,erasure_coding_rs_random_worker,1,0.011297464370727539
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0030241012573242188
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.009151458740234375
finished,1000000,erasure_coding_rs_random_worker,1,0.010081768035888672
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.003054380416870117
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.009212732315063477
finished,1000000,erasure_coding_rs_random_worker,1,0.010241031646728516
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.004128694534301758
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.014995813369750977
finished,1000000,erasure_coding_rs_random_worker,1,0.016521453857421875
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0030701160430908203
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.010426759719848633
finished,1000000,erasure_coding_rs_random_worker,1,0.011432886123657227
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0036864280700683594
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.011165857315063477
finished,1000000,erasure_coding_rs_random_worker,1,0.012151002883911133
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.004544734954833984
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.011849403381347656
finished,1000000,erasure_coding_rs_random_worker,1,0.013061046600341797
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.003306150436401367
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.010683298110961914
finished,1000000,erasure_coding_rs_random_worker,1,0.01166534423828125
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0050928592681884766
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.013734579086303711
finished,1000000,erasure_coding_rs_random_worker,1,0.014992237091064453
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0033500194549560547
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.010989904403686523
finished,1000000,erasure_coding_rs_random_worker,1,0.012819290161132812
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0032737255096435547
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.009955406188964844
finished,1000000,erasure_coding_rs_random_worker,1,0.011058807373046875
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.003252744674682617
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.010701656341552734
finished,1000000,erasure_coding_rs_random_worker,1,0.011634111404418945
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0033044815063476562
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.010200977325439453
finished,1000000,erasure_coding_rs_random_worker,1,0.011126518249511719
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.003107786178588867
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.009760379791259766
finished,1000000,erasure_coding_rs_random_worker,1,0.010701417922973633
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.003130197525024414
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.010464668273925781
finished,1000000,erasure_coding_rs_random_worker,1,0.011850118637084961
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0030732154846191406
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.009296894073486328
finished,1000000,erasure_coding_rs_random_worker,1,0.010551214218139648
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.003136873245239258
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.009469032287597656
finished,1000000,erasure_coding_rs_random_worker,1,0.010417938232421875
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.003174304962158203
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.010033607482910156
finished,1000000,erasure_coding_rs_random_worker,1,0.010974645614624023
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0030951499938964844
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.009322166442871094
finished,1000000,erasure_coding_rs_random_worker,1,0.010237693786621094
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.0030531883239746094
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.009180307388305664
finished,1000000,erasure_coding_rs_random_worker,1,0.010116100311279297
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.003054380416870117
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.010747432708740234
finished,1000000,erasure_coding_rs_random_worker,1,0.011737823486328125
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.003002643585205078
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.009269475936889648
finished,1000000,erasure_coding_rs_random_worker,1,0.01051473617553711
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.003115415573120117
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.00925588607788086
finished,1000000,erasure_coding_rs_random_worker,1,0.010147333145141602
erasure_write,1000000,erasure_coding_rs_random_worker,1,0.00377655029296875
erasure_write_worker_response,1000000,erasure_coding_rs_random_worker,1,0.01143789291381836
finished,1000000,erasure_coding_rs_random_worker,1,0.012430667877197266
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.025928497314453125
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.06835675239562988
finished,10000000,erasure_coding_rs_random_worker,1,0.06940317153930664
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019725322723388672
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.0642094612121582
finished,10000000,erasure_coding_rs_random_worker,1,0.06529808044433594
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019755840301513672
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.05317974090576172
finished,10000000,erasure_coding_rs_random_worker,1,0.0543820858001709
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.021471023559570312
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.06755590438842773
finished,10000000,erasure_coding_rs_random_worker,1,0.06886720657348633
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.01952219009399414
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.05704689025878906
finished,10000000,erasure_coding_rs_random_worker,1,0.05801653861999512
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018641233444213867
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.049486398696899414
finished,10000000,erasure_coding_rs_random_worker,1,0.05053210258483887
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019634008407592773
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04903292655944824
finished,10000000,erasure_coding_rs_random_worker,1,0.05017733573913574
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019086599349975586
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.05387544631958008
finished,10000000,erasure_coding_rs_random_worker,1,0.05521440505981445
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.0189821720123291
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04686737060546875
finished,10000000,erasure_coding_rs_random_worker,1,0.0477902889251709
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.0201416015625
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04816889762878418
finished,10000000,erasure_coding_rs_random_worker,1,0.049819231033325195
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018212556838989258
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04664945602416992
finished,10000000,erasure_coding_rs_random_worker,1,0.04763197898864746
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.01826786994934082
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04684138298034668
finished,10000000,erasure_coding_rs_random_worker,1,0.04786109924316406
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.020972013473510742
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04850125312805176
finished,10000000,erasure_coding_rs_random_worker,1,0.049529314041137695
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.0184628963470459
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04492354393005371
finished,10000000,erasure_coding_rs_random_worker,1,0.04586172103881836
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018730878829956055
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.045519351959228516
finished,10000000,erasure_coding_rs_random_worker,1,0.046443939208984375
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.020087003707885742
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04847097396850586
finished,10000000,erasure_coding_rs_random_worker,1,0.04979276657104492
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.01851677894592285
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04602336883544922
finished,10000000,erasure_coding_rs_random_worker,1,0.04704117774963379
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018468856811523438
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04649233818054199
finished,10000000,erasure_coding_rs_random_worker,1,0.04746508598327637
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019440650939941406
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.05062603950500488
finished,10000000,erasure_coding_rs_random_worker,1,0.05200338363647461
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018501758575439453
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04757094383239746
finished,10000000,erasure_coding_rs_random_worker,1,0.04853034019470215
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019407987594604492
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.05041980743408203
finished,10000000,erasure_coding_rs_random_worker,1,0.051552772521972656
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.021108150482177734
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.0521547794342041
finished,10000000,erasure_coding_rs_random_worker,1,0.05381274223327637
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.01819753646850586
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04757046699523926
finished,10000000,erasure_coding_rs_random_worker,1,0.048560380935668945
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018731355667114258
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04579758644104004
finished,10000000,erasure_coding_rs_random_worker,1,0.04674935340881348
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019585132598876953
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.0470423698425293
finished,10000000,erasure_coding_rs_random_worker,1,0.04803133010864258
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.01857924461364746
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.045953989028930664
finished,10000000,erasure_coding_rs_random_worker,1,0.04694843292236328
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018218278884887695
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.047167062759399414
finished,10000000,erasure_coding_rs_random_worker,1,0.04822802543640137
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.0204465389251709
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04755091667175293
finished,10000000,erasure_coding_rs_random_worker,1,0.048903465270996094
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.01838994026184082
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04541325569152832
finished,10000000,erasure_coding_rs_random_worker,1,0.046443939208984375
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018554210662841797
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04456686973571777
finished,10000000,erasure_coding_rs_random_worker,1,0.04551553726196289
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018893957138061523
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04809880256652832
finished,10000000,erasure_coding_rs_random_worker,1,0.04907631874084473
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.017945528030395508
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.051215171813964844
finished,10000000,erasure_coding_rs_random_worker,1,0.05248689651489258
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.01876544952392578
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.05141019821166992
finished,10000000,erasure_coding_rs_random_worker,1,0.052947998046875
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019243240356445312
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04754281044006348
finished,10000000,erasure_coding_rs_random_worker,1,0.04887104034423828
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018488168716430664
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04536700248718262
finished,10000000,erasure_coding_rs_random_worker,1,0.04636120796203613
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.022977352142333984
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.0660254955291748
finished,10000000,erasure_coding_rs_random_worker,1,0.06734704971313477
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018630266189575195
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04641532897949219
finished,10000000,erasure_coding_rs_random_worker,1,0.04733538627624512
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018096923828125
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.044625043869018555
finished,10000000,erasure_coding_rs_random_worker,1,0.04566216468811035
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018744468688964844
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04817795753479004
finished,10000000,erasure_coding_rs_random_worker,1,0.049395084381103516
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.020582914352416992
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04846453666687012
finished,10000000,erasure_coding_rs_random_worker,1,0.049782514572143555
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018393993377685547
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04498457908630371
finished,10000000,erasure_coding_rs_random_worker,1,0.04590320587158203
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019384384155273438
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.045881032943725586
finished,10000000,erasure_coding_rs_random_worker,1,0.046881914138793945
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019416332244873047
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.048201799392700195
finished,10000000,erasure_coding_rs_random_worker,1,0.04922366142272949
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.020116806030273438
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.0523984432220459
finished,10000000,erasure_coding_rs_random_worker,1,0.05383133888244629
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.019999027252197266
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04921865463256836
finished,10000000,erasure_coding_rs_random_worker,1,0.05018115043640137
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.0206756591796875
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04781079292297363
finished,10000000,erasure_coding_rs_random_worker,1,0.04915738105773926
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.018586397171020508
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04601883888244629
finished,10000000,erasure_coding_rs_random_worker,1,0.04694628715515137
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.01936650276184082
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04621481895446777
finished,10000000,erasure_coding_rs_random_worker,1,0.04722237586975098
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.020501375198364258
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04860949516296387
finished,10000000,erasure_coding_rs_random_worker,1,0.04964017868041992
erasure_write,10000000,erasure_coding_rs_random_worker,1,0.01900506019592285
erasure_write_worker_response,10000000,erasure_coding_rs_random_worker,1,0.04582500457763672
finished,10000000,erasure_coding_rs_random_worker,1,0.04677844047546387
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3041813373565674
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7733922004699707
finished,100000000,erasure_coding_rs_random_worker,1,0.7743949890136719
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3004462718963623
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.8653252124786377
finished,100000000,erasure_coding_rs_random_worker,1,0.8667705059051514
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3195769786834717
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.8062036037445068
finished,100000000,erasure_coding_rs_random_worker,1,0.8074250221252441
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3092029094696045
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.8958320617675781
finished,100000000,erasure_coding_rs_random_worker,1,0.8989474773406982
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.30074644088745117
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7477240562438965
finished,100000000,erasure_coding_rs_random_worker,1,0.748661994934082
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.292478084564209
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.73209547996521
finished,100000000,erasure_coding_rs_random_worker,1,0.733088493347168
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.30475902557373047
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7478630542755127
finished,100000000,erasure_coding_rs_random_worker,1,0.7489316463470459
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3153371810913086
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7968318462371826
finished,100000000,erasure_coding_rs_random_worker,1,0.7982814311981201
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.2982292175292969
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6949410438537598
finished,100000000,erasure_coding_rs_random_worker,1,0.6959559917449951
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.2938039302825928
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6986522674560547
finished,100000000,erasure_coding_rs_random_worker,1,0.6996829509735107
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.30214953422546387
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6662709712982178
finished,100000000,erasure_coding_rs_random_worker,1,0.6672794818878174
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.2971978187561035
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6591815948486328
finished,100000000,erasure_coding_rs_random_worker,1,0.6601638793945312
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.30493712425231934
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7584183216094971
finished,100000000,erasure_coding_rs_random_worker,1,0.7595720291137695
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3242928981781006
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6950418949127197
finished,100000000,erasure_coding_rs_random_worker,1,0.6964278221130371
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3059818744659424
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.641319990158081
finished,100000000,erasure_coding_rs_random_worker,1,0.6423211097717285
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3013272285461426
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6171455383300781
finished,100000000,erasure_coding_rs_random_worker,1,0.6181392669677734
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.2935905456542969
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6243278980255127
finished,100000000,erasure_coding_rs_random_worker,1,0.6254444122314453
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.2970895767211914
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6499691009521484
finished,100000000,erasure_coding_rs_random_worker,1,0.6511483192443848
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3130481243133545
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7403531074523926
finished,100000000,erasure_coding_rs_random_worker,1,0.7414851188659668
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3099992275238037
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6996409893035889
finished,100000000,erasure_coding_rs_random_worker,1,0.7010338306427002
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.294647216796875
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6826908588409424
finished,100000000,erasure_coding_rs_random_worker,1,0.6840441226959229
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.29971837997436523
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6906342506408691
finished,100000000,erasure_coding_rs_random_worker,1,0.6916215419769287
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.30175209045410156
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6235873699188232
finished,100000000,erasure_coding_rs_random_worker,1,0.6247336864471436
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.29749608039855957
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6476149559020996
finished,100000000,erasure_coding_rs_random_worker,1,0.6492030620574951
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3189661502838135
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.677344799041748
finished,100000000,erasure_coding_rs_random_worker,1,0.6782760620117188
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3035283088684082
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6342446804046631
finished,100000000,erasure_coding_rs_random_worker,1,0.6355948448181152
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.2901589870452881
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6677627563476562
finished,100000000,erasure_coding_rs_random_worker,1,0.6687555313110352
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.2911412715911865
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7582263946533203
finished,100000000,erasure_coding_rs_random_worker,1,0.7592308521270752
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.29665613174438477
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.68646240234375
finished,100000000,erasure_coding_rs_random_worker,1,0.6874668598175049
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3001894950866699
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6995203495025635
finished,100000000,erasure_coding_rs_random_worker,1,0.7011387348175049
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.35140514373779297
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.743128776550293
finished,100000000,erasure_coding_rs_random_worker,1,0.7440814971923828
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3189859390258789
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7169442176818848
finished,100000000,erasure_coding_rs_random_worker,1,0.7182369232177734
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.31690001487731934
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6403584480285645
finished,100000000,erasure_coding_rs_random_worker,1,0.6415224075317383
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3311343193054199
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6455078125
finished,100000000,erasure_coding_rs_random_worker,1,0.6466619968414307
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.2945525646209717
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6182518005371094
finished,100000000,erasure_coding_rs_random_worker,1,0.6192684173583984
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.2932305335998535
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6674613952636719
finished,100000000,erasure_coding_rs_random_worker,1,0.6688008308410645
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.32179975509643555
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7444753646850586
finished,100000000,erasure_coding_rs_random_worker,1,0.7454233169555664
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3126966953277588
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7162449359893799
finished,100000000,erasure_coding_rs_random_worker,1,0.7175679206848145
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.29703259468078613
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7133505344390869
finished,100000000,erasure_coding_rs_random_worker,1,0.7143054008483887
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3106095790863037
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6335692405700684
finished,100000000,erasure_coding_rs_random_worker,1,0.6345603466033936
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.30003833770751953
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6210305690765381
finished,100000000,erasure_coding_rs_random_worker,1,0.6219906806945801
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.30049610137939453
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.629410982131958
finished,100000000,erasure_coding_rs_random_worker,1,0.6319828033447266
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3400149345397949
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7051141262054443
finished,100000000,erasure_coding_rs_random_worker,1,0.706047773361206
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.29369688034057617
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6804962158203125
finished,100000000,erasure_coding_rs_random_worker,1,0.6818234920501709
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3057572841644287
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7048783302307129
finished,100000000,erasure_coding_rs_random_worker,1,0.705866813659668
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.30405592918395996
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6945366859436035
finished,100000000,erasure_coding_rs_random_worker,1,0.6956508159637451
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.308290958404541
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6501128673553467
finished,100000000,erasure_coding_rs_random_worker,1,0.6511175632476807
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.34012460708618164
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6799428462982178
finished,100000000,erasure_coding_rs_random_worker,1,0.6865322589874268
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.3863203525543213
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.7298824787139893
finished,100000000,erasure_coding_rs_random_worker,1,0.7308661937713623
erasure_write,100000000,erasure_coding_rs_random_worker,1,0.30628108978271484
erasure_write_worker_response,100000000,erasure_coding_rs_random_worker,1,0.6334118843078613
finished,100000000,erasure_coding_rs_random_worker,1,0.6354250907897949
erasure_write,10000,erasure_coding_rs_random_worker,2,0.0011713504791259766
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,2,0.008905649185180664
finished,10000,erasure_coding_rs_random_worker,2,0.00989842414855957
erasure_write,10000,erasure_coding_rs_random_worker,2,0.00112152099609375
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,2,0.025790929794311523
finished,10000,erasure_coding_rs_random_worker,2,0.026713848114013672
erasure_write,10000,erasure_coding_rs_random_worker,2,0.0016045570373535156
erasure_write_worker_response,10000,erasure_coding_rs_random_worker,2,0.030866384506225586
finished,10000,erasure_coding_rs_random_worker,2,0.03178143501281738
